model,anchor_idx,direction,mag_cm,anchor_min_v2v_m,denoised_min_v2v_m,a_correction_m,b_motion_from_anchor_m,b_motion_from_perturbed_m,pullback_m,recovery_0.5cm,recovery_1cm,recovery_2cm,recovery_5cm
cond_bev,73,+z,5,0.014946511946618557,0.042534105479717255,0.45436376333236694,0.5320209264755249,0.5348920822143555,0.06195881962776184,False,False,False,True
cond_bev,74,+z,5,0.00438774423673749,0.04376182332634926,0.3003144860267639,0.5835347175598145,0.571085512638092,-0.11748719215393066,False,False,False,True
cond_bev,75,+z,5,0.016669638454914093,0.0335102453827858,0.4249315559864044,0.6220386028289795,0.6474913954734802,0.31696197390556335,False,False,False,True
cond_bev,76,+z,5,0.009801417589187622,0.010708844289183617,0.09775728732347488,0.615010142326355,0.5760706663131714,-0.4379277527332306,False,False,True,True
cond_bev,77,+z,5,0.0022902421187609434,0.025083592161536217,0.15004365146160126,0.3697649836540222,0.3427850008010864,-0.16410627961158752,False,False,False,True
cond_bev,78,+z,5,0.0023032180033624172,0.019453274086117744,0.2185502052307129,1.0816208124160767,1.0355889797210693,-0.9517099261283875,False,False,True,True
cond_bev,79,+z,5,0.008906951174139977,0.061725106090307236,0.26123127341270447,0.14391130208969116,0.1600721776485443,0.0654013454914093,False,False,False,False
cond_bev,80,+z,5,0.009306210093200207,0.05544653534889221,0.41083428263664246,0.7829891443252563,0.7528561353683472,-0.4413723349571228,False,False,False,False
cond_bev,81,+z,5,0.00739709846675396,0.02600756660103798,0.16597838699817657,0.2179829627275467,0.2509545683860779,0.194166898727417,False,False,False,True
cond_bev,82,+z,5,0.007054776884615421,0.018106777220964432,0.2327144742012024,0.4566967487335205,0.4632265269756317,0.08381268382072449,False,False,True,True
cond_bev,83,+z,5,0.00970439799129963,0.14629650115966797,0.5198647975921631,0.6623566746711731,0.6737534403800964,0.155684232711792,False,False,False,False
cond_bev,84,+z,5,0.004746636375784874,0.17939302325248718,0.22595055401325226,0.5505238175392151,0.5151464343070984,-0.35048842430114746,False,False,False,False
cond_bev,85,+z,5,0.024816026911139488,0.010838854126632214,0.14925016462802887,1.0676372051239014,1.0241484642028809,-0.8833296298980713,False,False,True,True
cond_bev,86,+z,5,0.010107539594173431,0.02798260562121868,0.14251457154750824,0.3117362856864929,0.3488065302371979,0.27299022674560547,False,False,False,True
cond_bev,87,+z,5,0.012878273613750935,0.006537318229675293,0.1298459768295288,0.33957409858703613,0.2975597679615021,-0.24867740273475647,False,True,True,True
cond_bev,88,+z,5,0.008586672134697437,0.08288223296403885,0.1923346072435379,0.30932900309562683,0.3122144937515259,0.044326141476631165,False,False,False,False
cond_bev,89,+z,5,0.04120989516377449,0.07780064642429352,0.2948817312717438,0.4356599748134613,0.44447633624076843,0.07699775695800781,False,False,False,False
cond_bev,90,+z,5,0.013215203769505024,0.14394652843475342,0.23276646435260773,0.29265356063842773,0.3121946454048157,0.142035573720932,False,False,False,False
cond_bev,91,+z,5,0.0175798200070858,0.05496743693947792,0.303606778383255,0.28676682710647583,0.3213447332382202,0.23916250467300415,False,False,False,False
cond_bev,92,+z,5,0.014828402549028397,0.01554468460381031,0.13883255422115326,0.4351722002029419,0.42214125394821167,-0.08066003769636154,False,False,True,True
cond_bev,93,+z,5,0.010926485992968082,0.0338546559214592,0.09135738015174866,0.1583288311958313,0.19302238523960114,0.15332552790641785,False,False,False,True
cond_bev,94,+z,5,0.005889813415706158,0.01731850393116474,0.38540521264076233,0.4435752034187317,0.43908488750457764,-0.02851530909538269,False,False,True,True
cond_bev,95,+z,5,0.01174161583185196,0.1354755014181137,0.21596719324588776,0.12999828159809113,0.13405948877334595,0.031820908188819885,False,False,False,False
cond_bev,96,+z,5,0.006468574982136488,0.02875889465212822,0.1814744621515274,0.261084645986557,0.2402859777212143,-0.07054191082715988,False,False,False,True
cond_bev,97,+z,5,0.010201456025242805,0.003159711603075266,0.23976823687553406,0.6175327301025391,0.5764387249946594,-0.4613519012928009,True,True,True,True
cond_bev,98,+z,5,0.015128841623663902,0.06004519388079643,0.15804611146450043,0.19694538414478302,0.1666417270898819,-0.08468230068683624,False,False,False,False
cond_bev,99,+z,5,0.005420801695436239,0.016945363953709602,0.2051926553249359,0.5351375341415405,0.5062063932418823,-0.28757232427597046,False,False,True,True
cond_bev,0,+z,10,0.0062339575961232185,0.045877330005168915,0.23810482025146484,0.6654232144355774,0.5905538201332092,-0.39350491762161255,False,False,False,True
cond_bev,1,+z,10,0.008382951840758324,0.025491952896118164,0.23573774099349976,0.7671898007392883,0.683628261089325,-0.5919504761695862,False,False,False,True
cond_bev,2,+z,10,0.0025371836964040995,0.004139605909585953,0.44183841347694397,0.2569847106933594,0.20597460865974426,-0.05315428972244263,True,True,True,True
cond_bev,3,+z,10,0.00877548847347498,0.04958489537239075,0.33874398469924927,1.05999755859375,0.9639233350753784,-0.9179806709289551,False,False,False,True
cond_bev,4,+z,10,0.0107227498665452,0.01804412342607975,0.07042873650789261,0.5030149221420288,0.4451141059398651,-0.2058873027563095,False,False,True,True
cond_bev,5,+z,10,0.009180466644465923,0.004665897227823734,0.18391801416873932,0.3022212088108063,0.22653821110725403,-0.1518629938364029,True,True,True,True
cond_bev,6,+z,10,0.06171399727463722,0.15176889300346375,0.31555989384651184,0.7172942757606506,0.6490737795829773,-0.4120166003704071,False,False,False,False
cond_bev,7,+z,10,0.039964932948350906,0.010819589719176292,0.2858631908893585,1.051904559135437,0.9700794219970703,-0.7786459922790527,False,False,True,True
cond_bev,8,+z,10,0.03321658447384834,0.023417146876454353,0.3631351590156555,0.42055264115333557,0.4740036725997925,0.2862442135810852,False,False,False,True
cond_bev,9,+z,10,0.02545144036412239,0.08082151412963867,0.20894083380699158,0.5563797950744629,0.589468777179718,0.26215946674346924,False,False,False,False
cond_bev,10,+z,10,0.01032631192356348,0.012434406206011772,0.18268756568431854,0.3015754222869873,0.30620136857032776,0.06546683609485626,False,False,True,True
cond_bev,11,+z,10,0.06558295339345932,0.015378921292722225,0.36188244819641113,1.0732917785644531,1.0313942432403564,-0.42042315006256104,False,False,True,True
cond_bev,12,+z,10,0.048644062131643295,0.01764412224292755,0.1839684098958969,0.509274423122406,0.46863794326782227,-0.11938746273517609,False,False,True,True
cond_bev,13,+z,10,0.03150927647948265,0.06005747616291046,0.3260717988014221,0.5552480816841125,0.63299161195755,0.5122321844100952,False,False,False,False
cond_bev,14,+z,10,0.0799499973654747,0.008614393882453442,0.3097986876964569,0.7603293061256409,0.6802041530609131,-0.5281838774681091,False,True,True,True
cond_bev,15,+z,10,0.09363791346549988,0.028216468170285225,0.17195650935173035,1.1067317724227905,1.0288575887680054,-0.7745441794395447,False,False,False,True
cond_bev,16,+z,10,0.07055621594190598,0.006681607570499182,0.23045969009399414,0.8311792612075806,0.7618057727813721,-0.49846047163009644,False,True,True,True
cond_bev,17,+z,10,0.04135427996516228,0.11473187059164047,0.34759363532066345,0.5686271786689758,0.5646486282348633,0.036609947681427,False,False,False,False
cond_bev,18,+z,10,0.05934927612543106,0.028258685022592545,0.5018000602722168,0.6907162666320801,0.6648897528648376,-0.10823094844818115,False,False,False,True
cond_bev,19,+z,10,0.06964942812919617,0.18588843941688538,0.3269299566745758,0.32986611127853394,0.40338510274887085,0.3125993609428406,False,False,False,False
cond_bev,20,+z,10,0.09216106683015823,0.008744870312511921,0.19138464331626892,0.43316009640693665,0.4383564889431,0.05191689729690552,False,True,True,True
cond_bev,21,+z,10,0.005556546151638031,0.003107402939349413,0.2484128475189209,0.290400892496109,0.23231475055217743,-0.12043370306491852,True,True,True,True
cond_bev,22,+z,10,0.006345308385789394,0.010096476413309574,0.047673918306827545,0.18732060492038727,0.27417126297950745,0.25029057264328003,False,False,True,True
cond_bev,23,+z,10,0.020028460770845413,0.010510814376175404,0.1878761351108551,0.2227584570646286,0.29269322752952576,0.21684925258159637,False,False,True,True
cond_bev,24,+z,10,0.010358009487390518,0.07256513088941574,0.16907957196235657,0.21074479818344116,0.23846836388111115,0.11308419704437256,False,False,False,False
cond_bev,25,+z,10,0.016506144776940346,0.009248387068510056,0.11335935443639755,0.5952838063240051,0.5143346786499023,-0.37818607687950134,False,True,True,True
cond_bev,26,+z,10,0.015837183222174644,0.030648035928606987,0.17196600139141083,1.0550529956817627,0.9651939868927002,-0.8650883436203003,False,False,False,True
cond_bev,27,+z,10,0.014585231430828571,0.1266518235206604,0.2645050883293152,0.2473035752773285,0.31300127506256104,0.23786884546279907,False,False,False,False
cond_bev,28,+z,10,0.011518677696585655,0.018806753680109978,0.13325439393520355,0.6104470491409302,0.5262218713760376,-0.42895153164863586,False,False,True,True
cond_bev,29,+z,10,0.023618634790182114,0.005772260949015617,0.10553524643182755,0.7866241931915283,0.7183448076248169,-0.47406065464019775,False,True,True,True
cond_bev,30,+z,10,0.009685954079031944,0.006883726455271244,0.20204393565654755,0.35198792815208435,0.2620023190975189,-0.22373394668102264,False,True,True,True
cond_bev,31,+z,10,0.002429168438538909,0.023353425785899162,0.12148598581552505,0.27853360772132874,0.3141763210296631,0.15430565178394318,False,False,False,True
cond_bev,32,+z,10,0.02198350429534912,0.00632884819060564,0.23298804461956024,0.12012235820293427,0.15199248492717743,0.07694968581199646,False,True,True,True
cond_bev,33,+z,10,0.0291561558842659,0.0158456489443779,0.22138477861881256,0.18735572695732117,0.2465479075908661,0.17770950496196747,False,False,True,True
cond_bev,34,+z,10,0.009911026805639267,0.037457093596458435,0.1849459409713745,0.3408339321613312,0.26772597432136536,-0.17049503326416016,False,False,False,True
cond_bev,35,+z,10,0.016092922538518906,0.06431923806667328,0.1332111358642578,0.1709287166595459,0.14666549861431122,0.021842926740646362,False,False,False,False
cond_bev,36,+z,10,0.013491945341229439,0.007192831952124834,0.19964732229709625,0.27278202772140503,0.3378422260284424,0.2478063851594925,False,True,True,True
cond_bev,37,+z,10,0.0171976238489151,0.006440871860831976,0.07358034700155258,0.30118146538734436,0.22314460575580597,-0.1497354507446289,False,True,True,True
cond_bev,38,+z,10,0.012182592414319515,0.08984391391277313,0.14943411946296692,0.2184552103281021,0.19435693323612213,0.009895890951156616,False,False,False,False
cond_bev,39,+z,10,0.02321326732635498,0.05282440409064293,0.3674149215221405,0.6244534254074097,0.6488009095191956,0.19559383392333984,False,False,False,False
cond_bev,40,+z,10,0.009000150486826897,0.022100457921624184,0.20056314766407013,0.25061318278312683,0.2005605846643448,-0.059367481619119644,False,False,False,True
cond_bev,41,+z,10,0.013555851764976978,0.011820037849247456,0.18783335387706757,0.3124748170375824,0.2797074317932129,-0.0521421805024147,False,False,True,True
cond_bev,42,+z,10,0.01487455703318119,0.07050994783639908,0.39027857780456543,0.31957104802131653,0.32379114627838135,0.06216400861740112,False,False,False,False
cond_bev,43,+z,10,0.010229171253740788,0.013300623744726181,0.49381503462791443,0.7121932506561279,0.6632087230682373,-0.3064671456813812,False,False,True,True
cond_bev,44,+z,10,0.005803156178444624,0.003512572031468153,0.12589997053146362,0.24403998255729675,0.1772894412279129,-0.09983217716217041,True,True,True,True
cond_bev,45,+z,10,0.00961802527308464,0.021867288276553154,0.19491851329803467,0.6440505385398865,0.5694658160209656,-0.41121208667755127,False,False,False,True
cond_bev,46,+z,10,0.004035711754113436,0.06027282774448395,0.35251107811927795,0.8646987080574036,0.798626184463501,-0.5024069547653198,False,False,False,False
cond_bev,47,+z,10,0.0169980451464653,0.04306608811020851,0.2083761841058731,0.14048387110233307,0.18035493791103363,0.1200295090675354,False,False,False,True
cond_bev,48,+z,10,0.009775537997484207,0.006442028563469648,0.1650349348783493,0.2405373454093933,0.30403032898902893,0.2215602695941925,False,True,True,True
cond_bev,49,+z,10,0.010337849147617817,0.007629150524735451,0.2196352183818817,0.7260129451751709,0.6399210095405579,-0.5041066408157349,False,True,True,True
cond_bev,50,+z,10,0.0046088616363704205,0.13535258173942566,0.076297827064991,0.19721129536628723,0.19472548365592957,0.04714179039001465,False,False,False,False
cond_bev,51,+z,10,0.004776366520673037,0.10440430790185928,0.42093825340270996,0.36655759811401367,0.40336114168167114,0.1858881711959839,False,False,False,False
cond_bev,52,+z,10,0.01261051930487156,0.03566960617899895,0.3497767746448517,0.7607071995735168,0.7105079889297485,-0.305410772562027,False,False,False,True
cond_bev,53,+z,10,0.005955229979008436,0.0023544069845229387,0.1321059912443161,0.23275703191757202,0.21662528812885284,0.0030197948217391968,True,True,True,True
cond_bev,54,+z,10,0.007020900491625071,0.012189929373562336,0.16064544022083282,0.5076693296432495,0.46324315667152405,-0.15152519941329956,False,False,True,True
cond_bev,55,+z,10,0.015004224143922329,0.05749006196856499,0.09419800341129303,0.42327722907066345,0.348217636346817,-0.2474650889635086,False,False,False,False
cond_bev,56,+z,10,0.009412880055606365,0.0054317861795425415,0.13791926205158234,0.18234673142433167,0.1787242740392685,0.038975514471530914,False,True,True,True
cond_bev,57,+z,10,0.011260945349931717,0.010718579404056072,0.17058740556240082,0.36789262294769287,0.3384900689125061,-0.07867489755153656,False,False,True,True
cond_bev,58,+z,10,0.009028458967804909,0.1219274029135704,0.19909660518169403,0.400720477104187,0.3228537142276764,-0.21763379871845245,False,False,False,False
cond_bev,59,+z,10,0.008143105544149876,0.040960364043712616,0.2684570550918579,0.5660709142684937,0.53495854139328,-0.12898564338684082,False,False,False,True
cond_bev,60,+z,10,0.016322767361998558,0.010185375809669495,0.33668968081474304,1.0331895351409912,0.9799028635025024,-0.4862697124481201,False,False,True,True
cond_bev,61,+z,10,0.011580606922507286,0.15591461956501007,0.24300073087215424,0.2665909230709076,0.27877700328826904,0.09195846319198608,False,False,False,False
cond_bev,62,+z,10,0.011425155214965343,0.018185608088970184,0.22234311699867249,0.33063721656799316,0.40544426441192627,0.32568594813346863,False,False,True,True
cond_bev,63,+z,10,0.06744912266731262,0.057556185871362686,0.13832883536815643,0.27927714586257935,0.3375703990459442,0.22206974029541016,False,False,False,False
cond_bev,64,+z,10,0.007142938673496246,0.02645294927060604,0.20268823206424713,1.286938190460205,1.2016545534133911,-1.007256031036377,False,False,False,True
cond_bev,65,+z,10,0.10640449821949005,0.03295016661286354,0.4621255099773407,0.3795960545539856,0.4096106290817261,0.1524449586868286,False,False,False,True
cond_bev,66,+z,10,0.007611551322042942,0.033776216208934784,0.6020050644874573,0.805961549282074,0.8360406756401062,0.29060277342796326,False,False,False,True
cond_bev,67,+z,10,0.007673942018300295,0.026286814361810684,0.4074675142765045,0.7638528943061829,0.7523899078369141,-0.03336381912231445,False,False,False,True
cond_bev,68,+z,10,0.025562584400177002,0.061485640704631805,0.21811987459659576,0.285112202167511,0.35087519884109497,0.259167343378067,False,False,False,False
cond_bev,69,+z,10,0.009512090124189854,0.02312515676021576,0.44298887252807617,0.31461235880851746,0.3878207504749298,0.32196807861328125,False,False,False,True
cond_bev,70,+z,10,0.026510344818234444,0.013739283196628094,0.33713191747665405,0.36901819705963135,0.45000261068344116,0.37081220746040344,False,False,True,True
cond_bev,71,+z,10,0.013160969130694866,0.024790193885564804,0.18213030695915222,0.18613170087337494,0.25445979833602905,0.21587294340133667,False,False,False,True
cond_bev,72,+z,10,0.009075991809368134,0.1058034896850586,0.20759089291095734,0.2531949579715729,0.2438965141773224,0.02973806858062744,False,False,False,False
cond_bev,73,+z,10,0.014946511946618557,0.0449344776570797,0.4515232443809509,0.5250400900840759,0.5340524911880493,0.1031486988067627,False,False,False,True
cond_bev,74,+z,10,0.00438774423673749,0.04689851775765419,0.30272790789604187,0.5804502367973328,0.5590625405311584,-0.06995090842247009,False,False,False,True
cond_bev,75,+z,10,0.016669638454914093,0.031172657385468483,0.428048312664032,0.6259704828262329,0.6789023876190186,0.3651326596736908,False,False,False,True
cond_bev,76,+z,10,0.009801417589187622,0.00914468802511692,0.09728895872831345,0.6057214736938477,0.5296015739440918,-0.3863034248352051,False,True,True,True
cond_bev,77,+z,10,0.0022902421187609434,0.025801632553339005,0.15185460448265076,0.36849138140678406,0.3146088719367981,-0.13045264780521393,False,False,False,True
cond_bev,78,+z,10,0.0023032180033624172,0.020081957802176476,0.2180803418159485,1.0824471712112427,0.9907323122024536,-0.9030890464782715,False,False,False,True
cond_bev,79,+z,10,0.008906951174139977,0.06233718618750572,0.2602766156196594,0.14188925921916962,0.16843406856060028,0.0826607346534729,False,False,False,False
cond_bev,80,+z,10,0.009306210093200207,0.054373521357774734,0.4139706790447235,0.7858903408050537,0.7283908128738403,-0.3905162215232849,False,False,False,False
cond_bev,81,+z,10,0.00739709846675396,0.028321364894509315,0.15876837074756622,0.2123361974954605,0.2801700532436371,0.23071688413619995,False,False,False,True
cond_bev,82,+z,10,0.007054776884615421,0.017459895461797714,0.23147790133953094,0.4593411684036255,0.4752417504787445,0.12249952554702759,False,False,True,True
cond_bev,83,+z,10,0.00970439799129963,0.12871800363063812,0.5190888047218323,0.6662258505821228,0.6923279762268066,0.20658230781555176,False,False,False,False
cond_bev,84,+z,10,0.004746636375784874,0.1778285801410675,0.22573097050189972,0.5488553047180176,0.48002341389656067,-0.30265188217163086,False,False,False,False
cond_bev,85,+z,10,0.024816026911139488,0.01712963357567787,0.14794975519180298,1.0502359867095947,0.963426411151886,-0.8182476758956909,False,False,True,True
cond_bev,86,+z,10,0.010107539594173431,0.022061992436647415,0.14553986489772797,0.30431845784187317,0.3798700273036957,0.3115050792694092,False,False,False,True
cond_bev,87,+z,10,0.012878273613750935,0.024283096194267273,0.13213646411895752,0.3494350016117096,0.26688435673713684,-0.20982587337493896,False,False,False,True
cond_bev,88,+z,10,0.008586672134697437,0.08604060858488083,0.19021810591220856,0.2993440628051758,0.30528008937835693,0.06994748115539551,False,False,False,False
cond_bev,89,+z,10,0.04120989516377449,0.07865497469902039,0.2967567443847656,0.4322296977043152,0.4533722400665283,0.11928945779800415,False,False,False,False
cond_bev,90,+z,10,0.013215203769505024,0.16406676173210144,0.23037387430667877,0.2825450599193573,0.3207365572452545,0.16468340158462524,False,False,False,False
cond_bev,91,+z,10,0.0175798200070858,0.05881914496421814,0.3022220730781555,0.28251394629478455,0.3545808792114258,0.28268396854400635,False,False,False,False
cond_bev,92,+z,10,0.014828402549028397,0.014778072014451027,0.1383276730775833,0.431210458278656,0.4052444398403168,-0.05199603736400604,False,False,True,True
cond_bev,93,+z,10,0.010926485992968082,0.03877265378832817,0.09264237433671951,0.14450322091579437,0.21112731099128723,0.17458143830299377,False,False,False,True
cond_bev,94,+z,10,0.005889813415706158,0.01764412224292755,0.3799879550933838,0.4379255771636963,0.43189579248428345,0.00986403226852417,False,False,True,True
cond_bev,95,+z,10,0.01174161583185196,0.12014497071504593,0.21735025942325592,0.12668345868587494,0.13573569059371948,0.057276949286460876,False,False,False,False
cond_bev,96,+z,10,0.006468574982136488,0.03561149165034294,0.18398626148700714,0.2728954553604126,0.23142701387405396,-0.045503683388233185,False,False,False,True
cond_bev,97,+z,10,0.010201456025242805,0.022077521309256554,0.2553618848323822,0.6194807887077332,0.5378772020339966,-0.41794514656066895,False,False,False,True
cond_bev,98,+z,10,0.015128841623663902,0.06401700526475906,0.15785931050777435,0.21472938358783722,0.15283462405204773,-0.06337032467126846,False,False,False,False
cond_bev,99,+z,10,0.005420801695436239,0.018579566851258278,0.20572654902935028,0.5353504419326782,0.4792393147945404,-0.24436558783054352,False,False,True,True
cond_bev,0,+z,20,0.0062339575961232185,0.033840347081422806,0.23967114090919495,0.6707794070243835,0.5254510045051575,-0.3058435916900635,False,False,False,True
cond_bev,1,+z,20,0.008382951840758324,0.025446318089962006,0.23761329054832458,0.7686846852302551,0.6064603924751282,-0.4932163953781128,False,False,False,True
cond_bev,2,+z,20,0.0025371836964040995,0.013451018370687962,0.4425133168697357,0.25747793912887573,0.21237334609031677,0.04372021555900574,False,False,True,True
cond_bev,3,+z,20,0.00877548847347498,0.054597508162260056,0.33752548694610596,1.058585286140442,0.8672518134117126,-0.8163830041885376,False,False,False,False
cond_bev,4,+z,20,0.0107227498665452,0.018864110112190247,0.07153160870075226,0.5047171711921692,0.40396466851234436,-0.11074486374855042,False,False,True,True
cond_bev,5,+z,20,0.009180466644465923,0.007173643447458744,0.18219444155693054,0.31377148628234863,0.18615056574344635,-0.0629875510931015,False,True,True,True
cond_bev,6,+z,20,0.06171399727463722,0.15277986228466034,0.3139825165271759,0.7192625403404236,0.5910810828208923,-0.31638574600219727,False,False,False,False
cond_bev,7,+z,20,0.039964932948350906,0.009254829958081245,0.28459060192108154,1.0564090013504028,0.8965901136398315,-0.6821107864379883,False,True,True,True
cond_bev,8,+z,20,0.03321658447384834,0.020964132621884346,0.3656772971153259,0.4056558609008789,0.5192124247550964,0.3597862124443054,False,False,False,True
cond_bev,9,+z,20,0.02545144036412239,0.1261168271303177,0.2088519036769867,0.5276296138763428,0.6003389954566956,0.32476890087127686,False,False,False,False
cond_bev,10,+z,20,0.01032631192356348,0.0164040420204401,0.18464884161949158,0.3130302429199219,0.3217190206050873,0.11439016461372375,False,False,True,True
cond_bev,11,+z,20,0.06558295339345932,0.014577056281268597,0.3614005446434021,1.0694268941879272,0.9912047982215881,-0.33306074142456055,False,False,True,True
cond_bev,12,+z,20,0.048644062131643295,0.01420113816857338,0.1854989379644394,0.5206041932106018,0.45123031735420227,-0.043219536542892456,False,False,True,True
cond_bev,13,+z,20,0.03150927647948265,0.0854702740907669,0.32537147402763367,0.5349377393722534,0.6928821802139282,0.5850962996482849,False,False,False,False
cond_bev,14,+z,20,0.0799499973654747,0.01727391965687275,0.31435489654541016,0.7520583868026733,0.5947911143302917,-0.4304913282394409,False,False,True,True
cond_bev,15,+z,20,0.09363791346549988,0.03595048561692238,0.1703317016363144,1.1029266119003296,0.9503992795944214,-0.6744863986968994,False,False,False,True
cond_bev,16,+z,20,0.07055621594190598,0.009241940453648567,0.2320270836353302,0.8281351327896118,0.6914735436439514,-0.41498732566833496,False,True,True,True
cond_bev,17,+z,20,0.04135427996516228,0.12027599662542343,0.34659475088119507,0.5664582848548889,0.5754597783088684,0.13372159004211426,False,False,False,False
cond_bev,18,+z,20,0.05934927612543106,0.05052059516310692,0.4955848157405853,0.6816591024398804,0.6433327794075012,-0.014419794082641602,False,False,False,False
cond_bev,19,+z,20,0.06964942812919617,0.21751751005649567,0.3289962410926819,0.3193138837814331,0.46946248412132263,0.39055585861206055,False,False,False,False
cond_bev,20,+z,20,0.09216106683015823,0.009685954079031944,0.19044151902198792,0.4563561975955963,0.4642658829689026,0.10016904026269913,False,True,True,True
cond_bev,21,+z,20,0.005556546151638031,0.016388365998864174,0.25045281648635864,0.30519774556159973,0.18840138614177704,-0.059745609760284424,False,False,True,True
cond_bev,22,+z,20,0.006345308385789394,0.04213177040219307,0.04404314607381821,0.14984244108200073,0.3233592212200165,0.30504661798477173,False,False,False,True
cond_bev,23,+z,20,0.020028460770845413,0.014375302009284496,0.18827484548091888,0.19395524263381958,0.31843996047973633,0.2453906089067459,False,False,True,True
cond_bev,24,+z,20,0.010358009487390518,0.11765317618846893,0.16305340826511383,0.20921459794044495,0.2504845857620239,0.15036830306053162,False,False,False,False
cond_bev,25,+z,20,0.016506144776940346,0.012772545218467712,0.11257327347993851,0.5940080285072327,0.43435510993003845,-0.2865462601184845,False,False,True,True
cond_bev,26,+z,20,0.015837183222174644,0.02491699904203415,0.16953089833259583,1.0648243427276611,0.8871921896934509,-0.7708461880683899,False,False,False,True
cond_bev,27,+z,20,0.014585231430828571,0.1342908889055252,0.26383960247039795,0.2415810525417328,0.3817041218280792,0.3201918601989746,False,False,False,False
cond_bev,28,+z,20,0.011518677696585655,0.0065007456578314304,0.135725736618042,0.6367493271827698,0.4750969111919403,-0.34859606623649597,False,True,True,True
cond_bev,29,+z,20,0.023618634790182114,0.020731119439005852,0.10399594902992249,0.7888968586921692,0.6579908728599548,-0.38228777050971985,False,False,False,True
cond_bev,30,+z,20,0.009685954079031944,0.008896907791495323,0.19897441565990448,0.3707406222820282,0.190300852060318,-0.1509498655796051,False,True,True,True
cond_bev,31,+z,20,0.002429168438538909,0.07670057564973831,0.1215614527463913,0.2765035629272461,0.3170096278190613,0.15889278054237366,False,False,False,False
cond_bev,32,+z,20,0.02198350429534912,0.020105687901377678,0.2293505072593689,0.12703515589237213,0.16666904091835022,0.115072101354599,False,False,False,True
cond_bev,33,+z,20,0.0291561558842659,0.009178843349218369,0.2166314721107483,0.16848307847976685,0.2821978032588959,0.22843703627586365,False,True,True,True
cond_bev,34,+z,20,0.009911026805639267,0.02369988150894642,0.18386566638946533,0.35982590913772583,0.22126148641109467,-0.09886105358600616,False,False,False,True
cond_bev,35,+z,20,0.016092922538518906,0.07317175716161728,0.13300292193889618,0.1895119845867157,0.1694944053888321,0.09156665205955505,False,False,False,False
cond_bev,36,+z,20,0.013491945341229439,0.008232282474637032,0.20049911737442017,0.2508404552936554,0.377415269613266,0.2983071506023407,False,True,True,True
cond_bev,37,+z,20,0.0171976238489151,0.01204976812005043,0.073335662484169,0.3361913561820984,0.18208366632461548,-0.09542451053857803,False,False,True,True
cond_bev,38,+z,20,0.012182592414319515,0.11828228831291199,0.1492985337972641,0.2484424114227295,0.2045762985944748,0.057756781578063965,False,False,False,False
cond_bev,39,+z,20,0.02321326732635498,0.056615199893713,0.37062254548072815,0.6158799529075623,0.6680538654327393,0.2616339325904846,False,False,False,False
cond_bev,40,+z,20,0.009000150486826897,0.008928673341870308,0.1998622864484787,0.27519911527633667,0.20904530584812164,0.008755408227443695,False,True,True,True
cond_bev,41,+z,20,0.013555851764976978,0.015558099374175072,0.18969665467739105,0.336024671792984,0.28719744086265564,0.015218764543533325,False,False,True,True
cond_bev,42,+z,20,0.01487455703318119,0.09358280152082443,0.3954077661037445,0.3128909468650818,0.3389644920825958,0.14209115505218506,False,False,False,False
cond_bev,43,+z,20,0.010229171253740788,0.015415697358548641,0.4939408004283905,0.7171016931533813,0.6328160762786865,-0.20664331316947937,False,False,True,True
cond_bev,44,+z,20,0.005803156178444624,0.029589904472231865,0.1265394389629364,0.2865060865879059,0.1603706181049347,-0.04703299701213837,False,False,False,True
cond_bev,45,+z,20,0.00961802527308464,0.02291543036699295,0.1942567676305771,0.649863600730896,0.5114333033561707,-0.3142296075820923,False,False,False,True
cond_bev,46,+z,20,0.004035711754113436,0.052467234432697296,0.3545254170894623,0.8611694574356079,0.7339785695075989,-0.4126013219356537,False,False,False,False
cond_bev,47,+z,20,0.0169980451464653,0.07835640013217926,0.21161797642707825,0.14866402745246887,0.2270975410938263,0.17982369661331177,False,False,False,False
cond_bev,48,+z,20,0.009775537997484207,0.007154403254389763,0.1673905849456787,0.2210070639848709,0.33920711278915405,0.26604220271110535,False,True,True,True
cond_bev,49,+z,20,0.010337849147617817,0.009486991912126541,0.21925191581249237,0.7286122441291809,0.5592360496520996,-0.4087064862251282,False,True,True,True
cond_bev,50,+z,20,0.0046088616363704205,0.18398773670196533,0.07207134366035461,0.2141072005033493,0.2117023468017578,0.09967178106307983,False,False,False,False
cond_bev,51,+z,20,0.004776366520673037,0.10908046364784241,0.4207491874694824,0.3636549711227417,0.44815465807914734,0.2641581892967224,False,False,False,False
cond_bev,52,+z,20,0.01261051930487156,0.033007778227329254,0.3493678569793701,0.7597538232803345,0.6682423949241638,-0.2099049985408783,False,False,False,True
cond_bev,53,+z,20,0.005955229979008436,0.008467844687402248,0.130838543176651,0.2287885546684265,0.19088098406791687,0.04902709275484085,False,True,True,True
cond_bev,54,+z,20,0.007020900491625071,0.010266976431012154,0.16180796921253204,0.4978036880493164,0.4213963747024536,-0.06255540251731873,False,False,True,True
cond_bev,55,+z,20,0.015004224143922329,0.0666123703122139,0.09461366385221481,0.4302184283733368,0.28831571340560913,-0.1592164933681488,False,False,False,False
cond_bev,56,+z,20,0.009412880055606365,0.007685584016144276,0.1402571052312851,0.2137065976858139,0.19362503290176392,0.07697668671607971,False,True,True,True
