source,n_steps,min_v2v_m,contact_dens_5mm,contact_dens_10mm,contact_dens_20mm
chi3d,-1,0.008795841597020626,0.0,3.6419789921637857e-06,2.1851874407730065e-05
chi3d,-1,0.05564050003886223,0.0,0.0,0.0
chi3d,-1,0.004353650845587254,3.6419789921637857e-06,7.2839579843275715e-06,1.0925937203865033e-05
chi3d,-1,0.00473406258970499,3.6419789921637857e-06,3.6419789921637857e-06,2.5493853172520176e-05
chi3d,-1,0.010797531343996525,0.0,0.0,3.6419789921637857e-06
chi3d,-1,0.01694272644817829,0.0,0.0,3.6419789921637857e-06
chi3d,-1,0.02472458779811859,0.0,0.0,0.0
chi3d,-1,0.02209438942372799,0.0,0.0,0.0
chi3d,-1,0.0082431361079216,0.0,3.6419789921637857e-06,4.370374881546013e-05
chi3d,-1,0.006195594556629658,0.0,3.6419789921637857e-06,8.740749763092026e-05
chi3d,-1,0.016061410307884216,0.0,0.0,7.2839579843275715e-06
chi3d,-1,0.011272847652435303,0.0,0.0,2.1851874407730065e-05
chi3d,-1,0.01976785436272621,0.0,0.0,3.6419789921637857e-06
chi3d,-1,0.039132628589868546,0.0,0.0,0.0
chi3d,-1,0.009655136615037918,0.0,3.6419789921637857e-06,1.4567915968655143e-05
chi3d,-1,0.047511547803878784,0.0,0.0,0.0
chi3d,-1,0.0029700989834964275,3.6419789921637857e-06,2.1851874407730065e-05,0.00017845697584562004
chi3d,-1,0.014058769680559635,0.0,0.0,1.4567915968655143e-05
chi3d,-1,0.013206180185079575,0.0,0.0,1.0925937203865033e-05
chi3d,-1,0.011425155214965343,0.0,0.0,2.9135831937310286e-05
chi3d,-1,0.008443172089755535,0.0,3.6419789921637857e-06,2.9135831937310286e-05
chi3d,-1,0.005337697919458151,0.0,3.6419789921637857e-06,7.2839579843275715e-06
chi3d,-1,0.008052940480411053,0.0,3.6419789921637857e-06,7.2839579843275715e-06
chi3d,-1,0.009716673754155636,0.0,7.2839579843275715e-06,2.5493853172520176e-05
chi3d,-1,0.01094011589884758,0.0,0.0,1.4567915968655143e-05
chi3d,-1,0.009043095633387566,0.0,3.6419789921637857e-06,3.2777810702100396e-05
chi3d,-1,0.011367623694241047,0.0,0.0,2.5493853172520176e-05
chi3d,-1,0.007842957973480225,0.0,3.6419789921637857e-06,7.2839579843275715e-06
chi3d,-1,0.0288705974817276,0.0,0.0,0.0
chi3d,-1,0.011575458571314812,0.0,0.0,7.2839579843275715e-06
